genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4437	PA14_53970	VBIPseAer79785_4437	Q02HU8	4784532	4787138	+	2607		2-methylcitrate dehydratase (2-methyl-trans-aconitate forming) (EC 4.2.1.117)	FIG00001691	PLF_286_00001142	PGF_00403100		4.2.1.117|2-methylcitrate dehydratase (2-methyl-trans-aconitate forming)	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4438	PA14_53980	VBIPseAer79785_4438	Q02HU7	4787257	4788444	+	1188		2-methylaconitate isomerase	FIG00138994	PLF_286_00000270	PGF_00402787			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4439	PA14_54000	VBIPseAer79785_4439	Q02HU6	4788579	4790063	+	1485	prpD	2-methylcitrate dehydratase (EC 4.2.1.79)	FIG00001287	PLF_286_00001526	PGF_00403273	GO:0047547|2-methylcitrate dehydratase activity	4.2.1.79|2-methylcitrate dehydratase	00640|Propanoate metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4440	PA14_54010	VBIPseAer79785_4440	Q02HU5	4790041	4790829	-	789		Transcriptional regulator, AraC family	FIG00510130	PLF_286_00003255	PGF_00058955			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4441	PA14_54030	VBIPseAer79785_4441	Q02HU4	4790936	4791751	+	816		Integral membrane protein	FIG01956050	PLF_286_00001932	PGF_00014526			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4442	PA14_54040	VBIPseAer79785_4442	Q02HU3	4791877	4793292	-	1416		Putative amino acid permease	FIG00003984	PLF_286_00003243	PGF_00040175			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4443	PA14_54050	VBIPseAer79785_4443	Q02HU2	4793615	4794280	-	666		hypothetical protein	FIG00481373	PLF_286_00007770	PGF_00323206			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4444	PA14_54070	VBIPseAer79785_4444	Q02HU1	4794285	4794488	-	204		FIG00953137: hypothetical protein	FIG00953135	PLF_286_00004471	PGF_02992928			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4445	PA14_54080	VBIPseAer79785_4445	Q02HU0	4794781	4797774	+	2994		Membrane carboxypeptidase (penicillin-binding protein)	FIG01360532	PLF_286_00002491	PGF_00019553			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4446	PA14_54090	VBIPseAer79785_4446	Q02HT9	4797779	4798942	-	1164		putative RecF protein	FIG01424673	PLF_286_00003850	PGF_00406089			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4447	PA14_54110	VBIPseAer79785_4447	Q02HT8	4798998	4799303	-	306		Quaternary ammonium compound-resistance protein SugE	FIG00948922	PLF_286_00001946	PGF_00046057			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4448	PA14_54120	VBIPseAer79785_4448	Q02HT7	4799313	4799951	-	639		FMN-dependent NADH-azoreductase (EC 1.7.1.6)	FIG00553659	PLF_286_00001779	PGF_00003793	GO:0050446|azobenzene reductase activity	1.7.1.6|Azobenzene reductase	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4449	PA14_54130	VBIPseAer79785_4449	Q02HT6	4800090	4801007	+	918		Transcriptional regulator, LysR family	FIG00002391	PLF_286_00002835	PGF_00059484			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4450	PA14_54150	VBIPseAer79785_4450	Q02HT5	4801152	4802672	-	1521	putP	Proline/sodium symporter PutP (TC 2.A.21.2.1) @ Propionate/sodium symporter	FIG00034981	PLF_286_00000190	PGF_00037565			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4451	PA14_54170	VBIPseAer79785_4451	Q02HT4	4802984	4806166	-	3183	putA	Proline dehydrogenase (EC 1.5.99.8) (Proline oxidase) / Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88)	FIG00001101	PLF_286_00002263	PGF_00037523	GO:0004657|proline dehydrogenase activity	1.5.99.8|Transferred entry: 1.5.5.2;1.2.1.88|L-glutamate gamma-semialdehyde dehydrogenase	00330|Arginine and proline metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4452	PA14_54180	VBIPseAer79785_4452	Q02HT3	4806630	4808693	+	2064		Zinc-regulated outer membrane receptor	FIG00014903	PLF_286_00002907	PGF_00067569			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4453	PA14_54190	VBIPseAer79785_4453	Q02HT2	4808815	4809567	-	753	pruR	Transcriptional regulator, AraC family	FIG00510130	PLF_286_00002025	PGF_00058955			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4454	PA14_54210	VBIPseAer79785_4454	Q02HT1	4809758	4812157	+	2400		ATP-dependent protease La (EC 3.4.21.53) Type I	FIG00132617	PLF_286_00000181	PGF_00019550		3.4.21.53|Endopeptidase La	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4455	PA14_54220	VBIPseAer79785_4455	Q02HT0	4812268	4812672	+	405	icp	putative lipoprotein	FIG00947911	PLF_286_00003202	PGF_00408310			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4456	PA14_54230	VBIPseAer79785_4456	Q02HS9	4812771	4813523	+	753		hypothetical protein	FIG01221170	PLF_286_00003587	PGF_00179336			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4457	PA14_54240	VBIPseAer79785_4457	Q02HS8	4813655	4814227	+	573		hypothetical protein	FIG01349667	PLF_286_00002767	PGF_00399126			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4458	PA14_54260	VBIPseAer79785_4458	Q02HS7	4814314	4815072	+	759		tRNA (uridine-5-oxyacetic acid methyl ester) 34 synthase	FIG00001950	PLF_286_00000772	PGF_00413230			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4459	PA14_54270	VBIPseAer79785_4459	Q02HS6	4815069	4816037	+	969		tRNA (5-methoxyuridine) 34 synthase	FIG00001508	PLF_286_00004383	PGF_00413182			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4460	PA14_54290	VBIPseAer79785_4460	Q02HS5	4816128	4816874	-	747	pdxJ	Pyridoxine 5'-phosphate synthase (EC 2.6.99.2)	FIG00000663	PLF_286_00000903	PGF_00045900		2.6.99.2|Pyridoxine 5'-phosphate synthase	00750|Vitamin B6 metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4461	PA14_54300	VBIPseAer79785_4461	Q02HS4	4816867	4817568	-	702	recO	DNA recombination and repair protein RecO	FIG00000315	PLF_286_00004298	PGF_00421740			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4462	PA14_54320	VBIPseAer79785_4462	Q02HS3	4817629	4818546	-	918	era	GTP-binding protein Era	FIG01304818	PLF_286_00000570	PGF_00007027	GO:0003676|nucleic acid binding;GO:0005525|GTP binding;GO:0005622|intracellular		
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4463	PA14_54330	VBIPseAer79785_4463	Q02HS2	4818539	4819228	-	690	rnc	Ribonuclease III (EC 3.1.26.3)	FIG00000208	PLF_286_00000497	PGF_00048563	GO:0004525|ribonuclease III activity	3.1.26.3|Ribonuclease III	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4464	PA14_54340	VBIPseAer79785_4464	Q02HS1	4819225	4819575	-	351		hypothetical protein	FIG00955422	PLF_286_00002287	PGF_00316085			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4465	PA14_54350	VBIPseAer79785_4465	Q02HS0	4819772	4820626	-	855	lepB	Signal peptidase I (EC 3.4.21.89)	FIG00000015	PLF_286_00000764	PGF_00052152	GO:0006508|proteolysis;GO:0008236|serine-type peptidase activity	3.4.21.89|Signal peptidase I	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4466	PA14_54370	VBIPseAer79785_4466	Q02HR9	4820632	4822431	-	1800	lepA	Translation elongation factor LepA	FIG00000165	PLF_286_00000211	PGF_00060414			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4467	PA14_54390	VBIPseAer79785_4467	Q02HR8	4822581	4823975	-	1395	mucD	HtrA protease/chaperone protein	FIG00003002	PLF_286_00001943	PGF_00012441			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4468	PA14_54400	VBIPseAer79785_4468	Q02HR7	4824045	4824500	-	456	mucC	Sigma factor RpoE regulatory protein RseC	FIG00001519	PLF_286_00002829	PGF_00052060			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4469	PA14_54410	VBIPseAer79785_4469	Q02HR6	4824497	4825447	-	951	mucB	Sigma factor RpoE negative regulatory protein RseB precursor	FIG00001202	PLF_286_00003135	PGF_00052054			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4470	PA14_54420	VBIPseAer79785_4470	Q02HR5	4825456	4826040	-	585	mucA	Sigma factor RpoE negative regulatory protein RseA	FIG00001238	PLF_286_00002321	PGF_00052048			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4471	PA14_54430	VBIPseAer79785_4471	Q02HR4	4826072	4826653	-	582	algU	RNA polymerase sigma factor RpoE	FIG00018348	PLF_286_00000758	PGF_00046337			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4472	PA14_54450	VBIPseAer79785_4472	Q02HR3	4827062	4828678	+	1617	nadB	L-aspartate oxidase (EC 1.4.3.16)	FIG00000575	PLF_286_00000110	PGF_00016059	GO:0008734|L-aspartate oxidase activity	1.4.3.16|L-aspartate oxidase	00250|Alanine, aspartate and glutamate metabolism;00760|Nicotinate and nicotinamide metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4473	PA14_54460	VBIPseAer79785_4473	Q02HR2	4828647	4829099	-	453		hypothetical protein	FIG00955374	PLF_286_00002207	PGF_00150096			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4474	PA14_54470	VBIPseAer79785_4474	Q02HR1	4829083	4829337	-	255		YgfY COG2938	FIG00004389	PLF_286_00000507	PGF_00067338			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4475	PA14_54480	VBIPseAer79785_4475	Q02HR0	4829610	4830554	+	945		Folate-dependent protein for Fe/S cluster synthesis/repair in oxidative stress	FIG00043717	PLF_286_00001425	PGF_00006100			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4476	PA14_54490	VBIPseAer79785_4476	Q02HQ9	4830655	4831491	+	837		hypothetical protein	FIG00004628	PLF_286_00002996	PGF_00168732			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4477	PA14_54500	VBIPseAer79785_4477	Q02HQ8	4831499	4832881	-	1383		Tricarboxylate transport sensor protein TctE	FIG00229248	PLF_286_00004229	PGF_00061864			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4478	PA14_54510	VBIPseAer79785_4478	Q02HQ7	4832874	4833545	-	672		Tricarboxylate transport transcriptional regulator TctD	FIG00018902	PLF_286_00000909	PGF_00061867			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4479	PA14_54520	VBIPseAer79785_4479	Q02HQ6	4833795	4835039	+	1245		Putative porin	FIG00149628	PLF_286_00005168	PGF_00043316			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4480	PA14_54540	VBIPseAer79785_4480	Q02HQ5	4835069	4836052	+	984		Tricarboxylate transport protein TctC	FIG00050854	PLF_286_00000501	PGF_00061860			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4481	PA14_54550	VBIPseAer79785_4481	Q02HQ4	4836101	4836571	+	471		Tricarboxylate transport protein TctB	FIG00008759	PLF_286_00003037	PGF_00061836			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4482	PA14_54570	VBIPseAer79785_4482	Q02HQ3	4836582	4838099	+	1518		Tricarboxylate transport membrane protein TctA	FIG00010454	PLF_286_00000130	PGF_00061829			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4483	PA14_54580	VBIPseAer79785_4483	Q02HQ2	4838092	4839129	+	1038		Ammonia monooxygenase	FIG00017015	PLF_286_00002051	PGF_00054460			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4484	PA14_54590	VBIPseAer79785_4484	Q02HQ1	4839255	4839950	-	696	ung	Uracil-DNA glycosylase, family 1	FIG00000538	PLF_286_00000503	PGF_00066139			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4485	PA14_54600	VBIPseAer79785_4485	Q02HQ0	4840050	4840871	-	822		Vancomycin B-type resistance protein VanW	FIG00003433	PLF_286_00002704	PGF_00066472			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4486	PA14_54610	VBIPseAer79785_4486	Q02HP9	4840928	4841809	-	882		Transcriptional regulator, AraC family	FIG00510130	PLF_286_00002473	PGF_00058955			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4487	PA14_54620	VBIPseAer79785_4487	Q02HP8	4841942	4843450	+	1509		Methylmalonate-semialdehyde dehydrogenase (EC 1.2.1.27)	FIG00137372	PLF_286_00003393	PGF_00020999	GO:0004491|methylmalonate-semialdehyde dehydrogenase (acylating) activity	1.2.1.27|Methylmalonate-semialdehyde dehydrogenase (acylating)	00280|Valine, leucine and isoleucine degradation;00640|Propanoate metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4488	PA14_54630	VBIPseAer79785_4488	Q02HP7	4843462	4844625	+	1164		Branched-chain acyl-CoA dehydrogenase (EC 1.3.99.12)	FIG01304405	PLF_286_00002605	PGF_00412134	GO:0003853|2-methylacyl-CoA dehydrogenase activity	1.3.99.12|2-methylacyl-CoA dehydrogenase	00280|Valine, leucine and isoleucine degradation
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4489	PA14_54640	VBIPseAer79785_4489	Q02HP6	4844691	4845509	+	819		Enoyl-CoA hydratase [valine degradation] (EC 4.2.1.17) / Enoyl-CoA hydratase [isoleucine degradation] (EC 4.2.1.17)	FIG00014562	PLF_286_00002415	PGF_00424507	GO:0004300|enoyl-CoA hydratase activity	4.2.1.17|Enoyl-CoA hydratase	00062|Fatty acid elongation in mitochondria;00071|Fatty acid metabolism;00280|Valine, leucine and isoleucine degradation;00281|Geraniol degradation;00310|Lysine degradation;00360|Phenylalanine metabolism;00362|Benzoate degradation via hydroxylation;00380|Tryptophan metabolism;00410|beta-Alanine metabolism;00592|alpha-Linolenic acid metabolism;00627|1,4-Dichlorobenzene degradation;00640|Propanoate metabolism;00650|Butanoate metabolism;00903|Limonene and pinene degradation;00930|Caprolactam degradation
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4490	PA14_54660	VBIPseAer79785_4490	Q02HP5	4845568	4846671	+	1104		3-hydroxyisobutyryl-CoA hydrolase (EC 3.1.2.4)	FIG00133111	PLF_286_00002134	PGF_00418894	GO:0003860|3-hydroxyisobutyryl-CoA hydrolase activity	3.1.2.4|3-hydroxyisobutyryl-CoA hydrolase	00280|Valine, leucine and isoleucine degradation;00410|beta-Alanine metabolism;00640|Propanoate metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4491	PA14_54670	VBIPseAer79785_4491	Q02HP4	4846783	4847679	+	897		3-hydroxyisobutyrate dehydrogenase (EC 1.1.1.31)	FIG00021583	PLF_286_00002442	PGF_00418810	GO:0008442|3-hydroxyisobutyrate dehydrogenase activity	1.1.1.31|3-hydroxyisobutyrate dehydrogenase	00280|Valine, leucine and isoleucine degradation
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4492	PA14_54680	VBIPseAer79785_4492	Q02HP3	4847736	4848380	+	645		Potassium channel protein	FIG00006661	PLF_286_00004568	PGF_00035346			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4493	PA14_54690	VBIPseAer79785_4493	Q02HP2	4848445	4849137	+	693		Rrf2-linked NADH-flavin reductase	FIG01308892	PLF_286_00003408	PGF_00049239			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4494	PA14_54700	VBIPseAer79785_4494	Q02HP1	4849172	4851148	-	1977		Alkyl sulfatase and related hydrolases	FIG00957372	PLF_286_00003058	PGF_00041949			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4495	PA14_54710	VBIPseAer79785_4495	Q02HP0	4851251	4852165	+	915		hypothetical protein	FIG00067420	PLF_286_00005153	PGF_00351254			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4496	PA14_54720	VBIPseAer79785_4496	Q02HN9	4852169	4852357	-	189		FIG00954694: hypothetical protein	FIG00954693	PLF_286_00004614	PGF_02993378			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4497	PA14_54730	VBIPseAer79785_4497	Q02HN8	4852480	4852725	-	246		hypothetical protein	FIG00960294	PLF_286_00002768	PGF_00152671			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4498	PA14_54740	VBIPseAer79785_4498	Q02HN7	4852842	4853291	-	450		RNA-binding proteins (RRM domain)	FIG00955498	PLF_286_00004340	PGF_00046637			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4499	PA14_54750	VBIPseAer79785_4499	Q02HN6	4853383	4853550	-	168		FIG00953440: hypothetical protein	FIG00953439	PLF_286_00007741	PGF_03009898			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4500	PA14_54760	VBIPseAer79785_4500	Q02HN5	4853789	4854865	+	1077		hypothetical protein	FIG00955149	PLF_286_00002706	PGF_00275309			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4501	PA14_54770	VBIPseAer79785_4501	Q02HN4	4854862	4855677	+	816		hypothetical protein	FIG00957845	PLF_286_00003420	PGF_00287580			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4502	PA14_54790	VBIPseAer79785_4502	Q02HN3	4855758	4855970	+	213		DNA or RNA helicases of superfamily II	FIG00731278	PLF_286_00004296	PGF_00421453			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4503	PA14_54800	VBIPseAer79785_4503	Q02HN2	4855970	4856662	+	693		Ribosomal small subunit pseudouridine synthase A (EC 5.4.99.19)	FIG00002716	PLF_286_00001060	PGF_00048868		5.4.99.19|16S rRNA pseudouridine(516) synthase	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4504	PA14_54810	VBIPseAer79785_4504	Q02HN1	4856777	4857841	+	1065		hypothetical protein	FIG00959401	PLF_286_00002407	PGF_00094563			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4505	PA14_54820	VBIPseAer79785_4505	Q02HN0	4857921	4858658	+	738		hypothetical protein	FIG00953144	PLF_286_00002372	PGF_00282950			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4506	PA14_54830	VBIPseAer79785_4506	Q02HM9	4859110	4860012	+	903		(R)-3-hydroxydecanoyl-ACP:CoA transacylase PhaG (3-hydroxyacyl-CoA-acyl carrier protein transferase) (EC 2.4.1.-)	FIG00955540	PLF_286_00003681	PGF_00064015		2.4.1.-|Hexosyltransferases.	00051|Fructose and mannose metabolism;00512|O-Glycan biosynthesis;00513|High-mannose type N-glycan biosynthesis;00522|Biosynthesis of 12-, 14- and 16-membered macrolides;00540|Lipopolysaccharide biosynthesis;00550|Peptidoglycan biosynthesis;00561|Glycerolipid metabolism;00563|Glycosylphosphatidylinositol(GPI)-anchor biosynthesis;00600|Sphingolipid metabolism;00601|Glycosphingolipid biosynthesis - lacto and neolacto series;00603|Glycosphingolipid biosynthesis - globo series;00604|Glycosphingolipid biosynthesis - ganglio series;00906|Carotenoid biosynthesis;00908|Zeatin biosynthesis;00941|Flavonoid biosynthesis;00942|Anthocyanin biosynthesis;00944|Flavone and flavonol biosynthesis;00945|Stilbenoid, diarylheptanoid and gingerol biosynthesis;00965|Betalain biosynthesis;01051|Biosynthesis of ansamycins;01057|Biosynthesis of type II polyketide products
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4507	PA14_54850	VBIPseAer79785_4507	Q02HM8	4860434	4860634	+	201		Integrase	FIG01116662	PLF_286_00023199	PGF_02984542			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4508	PA14_54860	VBIPseAer79785_4508	Q02HM7	4860837	4861211	-	375		DNA repair protein RadC	FIG00037431	PLF_286_00020033	PGF_00421794	GO:0006281|DNA repair		
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4509	PA14_54870	VBIPseAer79785_4509	Q02HM6	4861608	4861955	-	348		Transcriptional regulator, AraC family	FIG00510130	PLF_286_00021713	PGF_00058955			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4510	PA14_54880	VBIPseAer79785_4510	Q02HM5	4862635	4863300	-	666		Serine acetyltransferase (EC 2.3.1.30)	FIG00000128	PLF_286_00024036	PGF_00051193	GO:0009001|serine O-acetyltransferase activity	2.3.1.30|Serine O-acetyltransferase	00270|Cysteine and methionine metabolism;00920|Sulfur metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4511	PA14_54890	VBIPseAer79785_4511	Q02HM4	4863414	4865318	-	1905		hypothetical protein	FIG00638284	PLF_286_00021861	PGF_02984106			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4512	PA14_54910	VBIPseAer79785_4512	Q02HM2	4866692	4867366	-	675		Thioesterase in siderophore biosynthesis gene cluster	FIG01227594	PLF_286_00021703	PGF_00056609			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4513	PA14_54920	VBIPseAer79785_4513	Q02HM1	4867504	4871127	-	3624		Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	FIG00015426	PLF_286_00021651	PGF_00017565	GO:0004467|long-chain fatty acid-CoA ligase activity	6.2.1.3|Long-chain-fatty-acid--CoA ligase	00071|Fatty acid metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4514	PA14_54930	VBIPseAer79785_4514	Q02HM0	4872096	4873424	-	1329		iron aquisition yersiniabactin synthesis enzyme (Irp2)	FIG00018699	PLF_286_00022389	PGF_00400379			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4515	PA14_54940	VBIPseAer79785_4515	Q02HL9	4875551	4878535	-	2985		hypothetical protein	FIG01307256	PLF_286_00021855	PGF_00361172			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4516	PA14_54950	VBIPseAer79785_4516	Q02HL8	4878789	4880135	-	1347		TonB-dependent receptor	FIG00014903	PLF_286_00021706	PGF_00057177			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4517	PA14_54970	VBIPseAer79785_4517	Q02HL6	4881162	4882919	-	1758		hypothetical protein	FIG01315307	PLF_286_00021381	PGF_02983957			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4518	PA14_54980	VBIPseAer79785_4518	Q02HL5	4882923	4884749	-	1827		ABC transporter, ATP-binding/permease protein	FIG01315307	PLF_286_00023177	PGF_00227357			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4519	PA14_55000	VBIPseAer79785_4519	Q02HL4	4885388	4885870	+	483		probable ferrichrome ABC transporter, substrate-binding protein	FIG00984505	PLF_286_00022016	PGF_02984175			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.4520	PA14_55030	VBIPseAer79785_4520	Q02HL2	4887108	4887956	+	849		hypothetical protein	FIG00007866	PLF_286_00021856	PGF_02984103			
